file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	ecr	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
35_119.xml	malik_fanin	NONE	0.0059850000	0.002791	0	8.47282e+09	3500	2.459016393442623	119.0	123.0	2.0	51.260504201680675	68.92805598120968	51.260504201680675	180	180
SPLOT-3CNF-FM-500-50-1.00-SAT-9_1.xml	malik_fanin	NONE	0.1088110000	8.10674	0	1.82947e+54	18541	8.73440285204991	498.0	610.0	2.0	54.91967871485944	63.753201757582296	54.91967871485944	3985661	205439
68_108_1.xml	malik_fanin	NONE	0.0116240000	0	0	3.97981e+14	2656	20.0	98.0	107.0	2.0	60.20408163265306	56.2799274821946	60.20408163265306	270	788
SPLOT-3CNF-FM-500-50-1.00-SAT-9.xml	malik_fanin	NONE	0.1209590000	23.9024	0	1.82947e+54	19089	8.880994671403197	500.0	613.0	2.0	55.0	63.63961030678928	55.0	7642543	535500
62_175.xml	malik_fanin	NONE	0.0134150000	0.019417	0	3.19659e+18	5761	7.777777777777778	175.0	185.0	2.0	54.0	65.05382386916237	54.0	241	692
REAL-FM-4_1.xml	malik_fanin	NONE	0.0386370000	0.018885	0	4.52041e+49	13276	11.333333333333332	261.0	321.0	2.0	56.513409961685824	61.49932541354264	56.513409961685824	6315	22623
25_112.xml	malik_fanin	NONE	0.0146860000	0.950471	0	6.48294e+11	4456	53.44827586206896	112.0	144.0	2.0	77.67857142857143	31.567267017256583	77.67857142857143	2010506	1606
SPLOT-3CNF-FM-500-50-1.00-SAT-5.xml	malik_fanin	NONE	0.1028150000	3.835	0	9.5155e+64	15504	8.274647887323944	500.0	618.0	2.0	54.7	64.06387437550121	54.7	1483830	1692416
32_141.xml	malik_fanin	NONE	0.0160940000	15981.6	0	4.76065e+15	6307	58.74125874125874	141.0	186.0	2.0	79.7872340425532	28.585167750094474	79.7872340425532	305637787	61329
REAL-FM-11_1.xml	malik_fanin	NONE	0.0038090000	0.001377	0	6400	315	16.216216216216218	31.0	40.0	2.0	59.67741935483871	57.024740418269964	59.67741935483871	46	139
REAL-FM-4.xml	malik_fanin	NONE	0.0577180000	0.022695	0	4.52041e+49	4335	10.33434650455927	290.0	350.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	5043	73202
32_141_2.xml	malik_fanin	NONE	0.0065360000	0.349989	0	4.76065e+15	4553	46.2962962962963	106.0	136.0	2.0	73.58490566037736	37.35658466645911	73.58490566037736	473057	38109
68_108.xml	malik_fanin	NONE	0.0102410000	0.003929	0	3.97981e+14	2602	24.545454545454547	108.0	120.0	2.0	62.5	53.033008588991066	62.5	1326	909
SPLOT-3CNF-FM-500-50-1.00-SAT-3_1.xml	malik_fanin	NONE	0.0827850000	5.97307	0	1.27927e+74	36882	8.379888268156424	477.0	581.0	2.0	54.716981132075475	64.03985942821562	54.716981132075475	1141356	8360215
10_103.xml	malik_fanin	NONE	0.0090060000	0.004163	0	3.39591e+13	3415	20.18348623853211	103.0	117.0	2.0	60.679611650485434	55.60742648166053	60.679611650485434	417	293
SPLOT-3CNF-FM-500-50-1.00-SAT-10_1.xml	malik_fanin	NONE	0.0862610000	2.34455	0	3.07084e+63	37677	8.856088560885608	481.0	590.0	2.0	54.98960498960499	63.65431107147091	54.98960498960499	1791880	607088
model_20130307_609838668_1.xml	malik_fanin	NONE	0.0115990000	0.003852	0	5.25823e+31	5941	2.8735632183908044	160.0	178.0	2.0	51.5625	68.50096942744679	51.5625	211	218
49_141.xml	malik_fanin	NONE	0.0161400000	20.5346	0	2.92145e+12	12642	43.790849673202615	141.0	185.0	2.0	73.75886524822695	37.110568658017385	73.75886524822695	17136891	10171
32_141_1.xml	malik_fanin	NONE	0.0125970000	0.336709	0	4.76065e+15	4891	50.0	108.0	142.0	2.0	75.46296296296296	34.70061055822872	75.46296296296296	473201	38206
49_141_1.xml	malik_fanin	NONE	0.0110210000	0.48334	0	2.92145e+12	10330	41.42857142857143	128.0	167.0	2.0	72.65625	38.66990209613932	72.65625	1106620	10151
SPLOT-3CNF-FM-500-50-1.00-SAT-6_1.xml	malik_fanin	NONE	0.1022590000	6.66156	0	1.49115e+55	27177	8.377896613190732	492.0	611.0	2.0	54.77642276422764	63.95579626585643	54.77642276422764	3058145	1186644
SPLOT-3CNF-FM-500-50-1.00-SAT-5_1.xml	malik_fanin	NONE	0.1123430000	1.4564	0	9.5155e+64	26914	8.050089445438283	491.0	608.0	2.0	54.58248472505092	64.23006607112019	54.58248472505092	469748	1147508
SPLOT-3CNF-FM-500-50-1.00-SAT-7.xml	malik_fanin	NONE	0.1215390000	2.1333	0	1.0881e+60	18779	8.24561403508772	500.0	620.0	2.0	54.7	64.06387437550121	54.7	831871	201024
23_111.xml	malik_fanin	NONE	0.0100800000	0.004883	0	1.5817e+11	6957	23.275862068965516	111.0	128.0	2.0	62.16216216216216	53.510783441144135	62.16216216216216	1361	1176
62_175_1.xml	malik_fanin	NONE	0.0121130000	0.002171	0	3.19659e+18	5065	5.072463768115942	133.0	141.0	2.0	52.63157894736842	66.98906348083082	52.63157894736842	195	666
REAL-FM-19.xml	malik_fanin	NONE	0.0043400000	0.005422	0	240	191	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	42	60
34_120.xml	malik_fanin	NONE	0.0070870000	0.005725	0	6.06935e+22	2583	31.666666666666664	120.0	134.0	2.0	65.83333333333333	48.31896338108075	65.83333333333333	5799	10109
SPLOT-3CNF-FM-500-50-1.00-SAT-4_1.xml	malik_fanin	NONE	0.0946960000	0.632234	0	6.95605e+54	20735	8.499095840867993	490.0	603.0	2.0	54.79591836734694	63.92822531951848	54.79591836734694	612875	146504
SPLOT-3CNF-FM-500-50-1.00-SAT-1.xml	malik_fanin	NONE	0.1043980000	4.04849	0	3.76889e+75	16938	8.465608465608465	500.0	617.0	2.0	54.8	63.9224530192639	54.8	985550	5833291
34_120_1.xml	malik_fanin	NONE	0.0115480000	0	0	6.06935e+22	2831	30.434782608695656	115.0	128.0	2.0	65.21739130434783	49.190036952107654	65.21739130434783	3111	16461
SPLOT-3CNF-FM-500-50-1.00-SAT-10.xml	malik_fanin	NONE	0.1075170000	5.75864	0	3.07084e+63	17577	8.73440285204991	500.0	611.0	2.0	54.9	63.78103166302658	54.9	1906146	787441
SPLOT-3CNF-FM-500-50-1.00-SAT-7_1.xml	malik_fanin	NONE	0.1187220000	0.941269	0	1.0881e+60	33516	8.348457350272232	481.0	600.0	2.0	54.78170478170478	63.94832636510357	54.78170478170478	553333	196444
10_103_1.xml	malik_fanin	NONE	0.0054020000	0.00436	0	3.39591e+13	2750	17.72151898734177	73.0	84.0	2.0	59.58904109589041	57.14972615069357	59.58904109589041	93	603
15_134.xml	malik_fanin	NONE	0.0132740000	0.007915	0	1.60491e+19	3803	2.1739130434782608	134.0	139.0	2.0	51.11940298507463	69.1276032354013	51.11940298507463	236	284
SPLOT-3CNF-FM-500-50-1.00-SAT-2.xml	malik_fanin	NONE	0.0999190000	9.57864	0	9.95451e+56	15992	8.421052631578947	500.0	620.0	2.0	54.8	63.9224530192639	54.8	3556343	478626
25_112_1.xml	malik_fanin	NONE	0.0109130000	0.026863	0	6.48294e+11	3820	45.04504504504504	107.0	135.0	2.0	73.3644859813084	37.668305166012345	73.3644859813084	70150	1598
1_140.xml	malik_fanin	NONE	0.0104200000	126.961	0	7.02159e+29	4905	52.4822695035461	140.0	178.0	2.0	76.42857142857143	33.33503397022295	76.42857142857143	48430614	9111727
REAL-FM-18.xml	malik_fanin	NONE	0.0058990000	0	0	5.56816e+07	353	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	87	457
27_127.xml	malik_fanin	NONE	0.0117480000	0.008454	0	1.17181e+27	2932	20.930232558139537	127.0	139.0	2.0	60.62992125984252	55.677699306027364	60.62992125984252	597	2079
SPLOT-3CNF-FM-500-50-1.00-SAT-3.xml	malik_fanin	NONE	0.1045960000	7.60865	0	1.27927e+74	15961	8.392857142857142	500.0	610.0	2.0	54.7	64.06387437550121	54.7	1919154	6215038
23_111_1.xml	malik_fanin	NONE	0.0096180000	0.008883	0	1.5817e+11	6843	23.47826086956522	110.0	127.0	2.0	62.27272727272727	53.354420762257675	62.27272727272727	1361	1168
REAL-FM-18_1.xml	malik_fanin	NONE	0.0055120000	0	0	5.56816e+07	699	28.26086956521739	37.0	54.0	2.0	67.56756756756756	45.86638580669497	67.56756756756756	91	423
SPLOT-3CNF-FM-500-50-1.00-SAT-6.xml	malik_fanin	NONE	0.1658250000	3.2644	0	1.49115e+55	17030	8.260105448154658	500.0	619.0	2.0	54.7	64.06387437550121	54.7	1766811	643761
REAL-FM-3.xml	malik_fanin	NONE	0.0054140000	0.002164	0	2.1208e+06	282	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	77	335
/Users/rbean/temp/xml/46_79_2.xml	malik_fanin	NONE	0.0067050000	2.33019	0	1.03676e+11	2451	81.81818181818183	64.0	107.0	2.0	92.1875	11.048543456039805	92.1875	2399304	54971
1_140_1.xml	malik_fanin	NONE	0.0147880000	31.0197	0	7.02159e+29	4852	49.275362318840585	137.0	171.0	2.0	74.81751824817519	35.613407227643634	74.81751824817519	13440479	6926370
SPLOT-3CNF-FM-500-50-1.00-SAT-4.xml	malik_fanin	NONE	0.1019360000	0.687368	0	6.95605e+54	16414	8.348134991119005	500.0	613.0	2.0	54.7	64.06387437550121	54.7	612875	146528
36_139_1.xml	malik_fanin	NONE	0.0105160000	0.003896	0	2.52373e+20	5302	18.6046511627907	128.0	139.0	2.0	59.375	57.45242597140699	59.375	243	1569
SPLOT-3CNF-FM-500-50-1.00-SAT-1_1.xml	malik_fanin	NONE	0.0958350000	4.20694	0	3.76889e+75	31195	8.63970588235294	477.0	592.0	2.0	54.926624737945495	63.74337859752944	54.926624737945495	781787	5770315
REAL-FM-11.xml	malik_fanin	NONE	0.0073200000	0	0	6400	457	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	87	279
/Users/rbean/temp/xml/46_79.xml	malik_fanin	NONE	0.0110330000	7107.61	0	1.03676e+11	3570	91.35802469135803	79.0	144.0	2.0	96.83544303797468	4.4753593745984	96.83544303797468	543073512	72123
15_134_1.xml	malik_fanin	NONE	0.0121110000	0.007104	0	1.60491e+19	3518	2.3622047244094486	123.0	128.0	2.0	51.21951219512195	68.98602743283391	51.21951219512195	225	278
REAL-FM-19_1.xml	malik_fanin	NONE	0.0014680000	0	0	240	173	21.73913043478261	20.0	28.0	2.0	62.5	53.033008588991066	62.5	29	58
model_20130307_609838668.xml	malik_fanin	NONE	0.0273080000	0.003664	0	5.25823e+31	4691	2.631578947368421	176.0	194.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	230	237
SPLOT-3CNF-FM-500-50-1.00-SAT-2_1.xml	malik_fanin	NONE	0.1054550000	9.60912	0	9.95451e+56	24413	8.51063829787234	494.0	614.0	2.0	54.8582995951417	63.84000494113364	54.8582995951417	3556447	463701
/Users/rbean/temp/xml/46_79_1.xml	malik_fanin	NONE	0.0077380000	3.06007	0	1.03676e+11	2794	82.35294117647058	66.0	114.0	2.0	92.42424242424242	10.713739108887086	92.42424242424242	2399454	54995
27_127_1.xml	malik_fanin	NONE	0.0114970000	0.004335	0	1.17181e+27	3271	21.25984251968504	125.0	137.0	2.0	60.8	55.43717164502532	60.8	597	2069
36_139.xml	malik_fanin	NONE	0.0092970000	0.00164	0	2.52373e+20	5549	20.714285714285715	139.0	152.0	2.0	60.431654676258994	55.958090597496565	60.431654676258994	248	1393
REAL-FM-3_1.xml	malik_fanin	NONE	0.0069100000	0	0	2.1208e+06	217	23.91304347826087	40.0	52.0	2.0	63.75	51.2652416360247	63.75	74	224
35_119_1.xml	malik_fanin	NONE	0.0072900000	0.001159	0	8.47282e+09	3942	0.0	96.0	99.0	1.0	100.0		100.0	156	156
35_119.xml	malik_fanin	NONE	0.0108650000	0.009023	0	8.47282e+09	3500	2.459016393442623	119.0	123.0	2.0	51.260504201680675	68.92805598120968	51.260504201680675	180	180
SPLOT-3CNF-FM-500-50-1.00-SAT-9_1.xml	malik_fanin	NONE	0.1053870000	8.40082	0	1.82947e+54	18541	8.73440285204991	498.0	610.0	2.0	54.91967871485944	63.753201757582296	54.91967871485944	3985661	205439
68_108_1.xml	malik_fanin	NONE	0.0060290000	0.003975	0	3.97981e+14	2656	20.0	98.0	107.0	2.0	60.20408163265306	56.2799274821946	60.20408163265306	270	788
SPLOT-3CNF-FM-500-50-1.00-SAT-9.xml	malik_fanin	NONE	0.1121380000	24.0748	0	1.82947e+54	19089	8.880994671403197	500.0	613.0	2.0	55.0	63.63961030678928	55.0	7642543	535500
62_175.xml	malik_fanin	NONE	0.0125490000	0.007603	0	3.19659e+18	5761	7.777777777777778	175.0	185.0	2.0	54.0	65.05382386916237	54.0	241	692
REAL-FM-4_1.xml	malik_fanin	NONE	0.0361400000	0.01458	0	4.52041e+49	13276	11.333333333333332	261.0	321.0	2.0	56.513409961685824	61.49932541354264	56.513409961685824	6315	22623
25_112.xml	malik_fanin	NONE	0.0125930000	0.930763	0	6.48294e+11	4456	53.44827586206896	112.0	144.0	2.0	77.67857142857143	31.567267017256583	77.67857142857143	2010506	1606
SPLOT-3CNF-FM-500-50-1.00-SAT-5.xml	malik_fanin	NONE	0.1115160000	3.91858	0	9.5155e+64	15504	8.274647887323944	500.0	618.0	2.0	54.7	64.06387437550121	54.7	1483830	1692416
32_141.xml	malik_fanin	NONE	0.0204620000	15767.7	0	4.76065e+15	6307	58.74125874125874	141.0	186.0	2.0	79.7872340425532	28.585167750094474	79.7872340425532	305637787	61329
REAL-FM-11_1.xml	malik_fanin	NONE	0.0030450000	0	0	6400	315	16.216216216216218	31.0	40.0	2.0	59.67741935483871	57.024740418269964	59.67741935483871	46	139
REAL-FM-4.xml	malik_fanin	NONE	0.0538170000	0.037692	0	4.52041e+49	4335	10.33434650455927	290.0	350.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	5043	73202
32_141_2.xml	malik_fanin	NONE	0.0101710000	0.389625	0	4.76065e+15	4553	46.2962962962963	106.0	136.0	2.0	73.58490566037736	37.35658466645911	73.58490566037736	473057	38109
68_108.xml	malik_fanin	NONE	0.0120830000	0.001979	0	3.97981e+14	2602	24.545454545454547	108.0	120.0	2.0	62.5	53.033008588991066	62.5	1326	909
SPLOT-3CNF-FM-500-50-1.00-SAT-3_1.xml	malik_fanin	NONE	0.1011470000	6.14661	0	1.27927e+74	36882	8.379888268156424	477.0	581.0	2.0	54.716981132075475	64.03985942821562	54.716981132075475	1141356	8360215
10_103.xml	malik_fanin	NONE	0.0088240000	0.006736	0	3.39591e+13	3415	20.18348623853211	103.0	117.0	2.0	60.679611650485434	55.60742648166053	60.679611650485434	417	293
SPLOT-3CNF-FM-500-50-1.00-SAT-10_1.xml	malik_fanin	NONE	0.0940180000	2.21952	0	3.07084e+63	37677	8.856088560885608	481.0	590.0	2.0	54.98960498960499	63.65431107147091	54.98960498960499	1791880	607088
model_20130307_609838668_1.xml	malik_fanin	NONE	0.0186710000	0	0	5.25823e+31	5941	2.8735632183908044	160.0	178.0	2.0	51.5625	68.50096942744679	51.5625	211	218
49_141.xml	malik_fanin	NONE	0.0152890000	19.4998	0	2.92145e+12	12642	43.790849673202615	141.0	185.0	2.0	73.75886524822695	37.110568658017385	73.75886524822695	17136891	10171
32_141_1.xml	malik_fanin	NONE	0.0121990000	0.348984	0	4.76065e+15	4891	50.0	108.0	142.0	2.0	75.46296296296296	34.70061055822872	75.46296296296296	473201	38206
49_141_1.xml	malik_fanin	NONE	0.0141200000	0.591374	0	2.92145e+12	10330	41.42857142857143	128.0	167.0	2.0	72.65625	38.66990209613932	72.65625	1106620	10151
SPLOT-3CNF-FM-500-50-1.00-SAT-6_1.xml	malik_fanin	NONE	0.1031090000	6.244	0	1.49115e+55	27177	8.377896613190732	492.0	611.0	2.0	54.77642276422764	63.95579626585643	54.77642276422764	3058145	1186644
SPLOT-3CNF-FM-500-50-1.00-SAT-5_1.xml	malik_fanin	NONE	0.1216940000	1.44911	0	9.5155e+64	26914	8.050089445438283	491.0	608.0	2.0	54.58248472505092	64.23006607112019	54.58248472505092	469748	1147508
SPLOT-3CNF-FM-500-50-1.00-SAT-7.xml	malik_fanin	NONE	0.1164100000	1.86431	0	1.0881e+60	18779	8.24561403508772	500.0	620.0	2.0	54.7	64.06387437550121	54.7	831871	201024
23_111.xml	malik_fanin	NONE	0.0101440000	0.004299	0	1.5817e+11	6957	23.275862068965516	111.0	128.0	2.0	62.16216216216216	53.510783441144135	62.16216216216216	1361	1176
62_175_1.xml	malik_fanin	NONE	0.0136750000	0	0	3.19659e+18	5065	5.072463768115942	133.0	141.0	2.0	52.63157894736842	66.98906348083082	52.63157894736842	195	666
REAL-FM-19.xml	malik_fanin	NONE	0.0045030000	0	0	240	191	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	42	60
34_120.xml	malik_fanin	NONE	0.0122530000	0.002386	0	6.06935e+22	2583	31.666666666666664	120.0	134.0	2.0	65.83333333333333	48.31896338108075	65.83333333333333	5799	10109
SPLOT-3CNF-FM-500-50-1.00-SAT-4_1.xml	malik_fanin	NONE	0.1055420000	0.715181	0	6.95605e+54	20735	8.499095840867993	490.0	603.0	2.0	54.79591836734694	63.92822531951848	54.79591836734694	612875	146504
SPLOT-3CNF-FM-500-50-1.00-SAT-1.xml	malik_fanin	NONE	0.1616970000	4.04756	0	3.76889e+75	16938	8.465608465608465	500.0	617.0	2.0	54.8	63.9224530192639	54.8	985550	5833291
34_120_1.xml	malik_fanin	NONE	0.0114880000	0.01052	0	6.06935e+22	2831	30.434782608695656	115.0	128.0	2.0	65.21739130434783	49.190036952107654	65.21739130434783	3111	16461
SPLOT-3CNF-FM-500-50-1.00-SAT-10.xml	malik_fanin	NONE	0.1144100000	5.46712	0	3.07084e+63	17577	8.73440285204991	500.0	611.0	2.0	54.9	63.78103166302658	54.9	1906146	787441
SPLOT-3CNF-FM-500-50-1.00-SAT-7_1.xml	malik_fanin	NONE	0.1021980000	0.927584	0	1.0881e+60	33516	8.348457350272232	481.0	600.0	2.0	54.78170478170478	63.94832636510357	54.78170478170478	553333	196444
10_103_1.xml	malik_fanin	NONE	0.0053880000	0	0	3.39591e+13	2750	17.72151898734177	73.0	84.0	2.0	59.58904109589041	57.14972615069357	59.58904109589041	93	603
15_134.xml	malik_fanin	NONE	0.0164700000	0.004206	0	1.60491e+19	3803	2.1739130434782608	134.0	139.0	2.0	51.11940298507463	69.1276032354013	51.11940298507463	236	284
SPLOT-3CNF-FM-500-50-1.00-SAT-2.xml	malik_fanin	NONE	0.1130860000	9.43481	0	9.95451e+56	15992	8.421052631578947	500.0	620.0	2.0	54.8	63.9224530192639	54.8	3556343	478626
25_112_1.xml	malik_fanin	NONE	0.0111860000	0.025083	0	6.48294e+11	3820	45.04504504504504	107.0	135.0	2.0	73.3644859813084	37.668305166012345	73.3644859813084	70150	1598
1_140.xml	malik_fanin	NONE	0.0170600000	124.714	0	7.02159e+29	4905	52.4822695035461	140.0	178.0	2.0	76.42857142857143	33.33503397022295	76.42857142857143	48430614	9111727
REAL-FM-18.xml	malik_fanin	NONE	0.0065040000	0	0	5.56816e+07	353	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	87	457
27_127.xml	malik_fanin	NONE	0.0117300000	0.004048	0	1.17181e+27	2932	20.930232558139537	127.0	139.0	2.0	60.62992125984252	55.677699306027364	60.62992125984252	597	2079
SPLOT-3CNF-FM-500-50-1.00-SAT-3.xml	malik_fanin	NONE	0.1041440000	7.80895	0	1.27927e+74	15961	8.392857142857142	500.0	610.0	2.0	54.7	64.06387437550121	54.7	1919154	6215038
23_111_1.xml	malik_fanin	NONE	0.0119940000	0	0	1.5817e+11	6843	23.47826086956522	110.0	127.0	2.0	62.27272727272727	53.354420762257675	62.27272727272727	1361	1168
REAL-FM-18_1.xml	malik_fanin	NONE	0.0045300000	0.003462	0	5.56816e+07	699	28.26086956521739	37.0	54.0	2.0	67.56756756756756	45.86638580669497	67.56756756756756	91	423
SPLOT-3CNF-FM-500-50-1.00-SAT-6.xml	malik_fanin	NONE	0.1040630000	3.25243	0	1.49115e+55	17030	8.260105448154658	500.0	619.0	2.0	54.7	64.06387437550121	54.7	1766811	643761
REAL-FM-3.xml	malik_fanin	NONE	0.0048790000	0	0	2.1208e+06	282	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	77	335
/Users/rbean/temp/xml/46_79_2.xml	malik_fanin	NONE	0.0041730000	2.26666	0	1.03676e+11	2451	81.81818181818183	64.0	107.0	2.0	92.1875	11.048543456039805	92.1875	2399304	54971
1_140_1.xml	malik_fanin	NONE	0.0176610000	31.0424	0	7.02159e+29	4852	49.275362318840585	137.0	171.0	2.0	74.81751824817519	35.613407227643634	74.81751824817519	13440479	6926370
SPLOT-3CNF-FM-500-50-1.00-SAT-4.xml	malik_fanin	NONE	0.1067410000	0.672834	0	6.95605e+54	16414	8.348134991119005	500.0	613.0	2.0	54.7	64.06387437550121	54.7	612875	146528
36_139_1.xml	malik_fanin	NONE	0.0116870000	0.006938	0	2.52373e+20	5302	18.6046511627907	128.0	139.0	2.0	59.375	57.45242597140699	59.375	243	1569
SPLOT-3CNF-FM-500-50-1.00-SAT-1_1.xml	malik_fanin	NONE	0.0956260000	3.95688	0	3.76889e+75	31195	8.63970588235294	477.0	592.0	2.0	54.926624737945495	63.74337859752944	54.926624737945495	781787	5770315
REAL-FM-11.xml	malik_fanin	NONE	0.0073080000	0.00836	0	6400	457	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	87	279
/Users/rbean/temp/xml/46_79.xml	malik_fanin	NONE	0.0124330000	7226.22	0	1.03676e+11	3570	91.35802469135803	79.0	144.0	2.0	96.83544303797468	4.4753593745984	96.83544303797468	543073512	72123
15_134_1.xml	malik_fanin	NONE	0.0112890000	0	0	1.60491e+19	3518	2.3622047244094486	123.0	128.0	2.0	51.21951219512195	68.98602743283391	51.21951219512195	225	278
REAL-FM-19_1.xml	malik_fanin	NONE	0.0015400000	0	0	240	173	21.73913043478261	20.0	28.0	2.0	62.5	53.033008588991066	62.5	29	58
model_20130307_609838668.xml	malik_fanin	NONE	0.0170750000	0.006903	0	5.25823e+31	4691	2.631578947368421	176.0	194.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	230	237
SPLOT-3CNF-FM-500-50-1.00-SAT-2_1.xml	malik_fanin	NONE	0.1682050000	10.5826	0	9.95451e+56	24413	8.51063829787234	494.0	614.0	2.0	54.8582995951417	63.84000494113364	54.8582995951417	3556447	463701
/Users/rbean/temp/xml/46_79_1.xml	malik_fanin	NONE	0.0075630000	3.1709	0	1.03676e+11	2794	82.35294117647058	66.0	114.0	2.0	92.42424242424242	10.713739108887086	92.42424242424242	2399454	54995
27_127_1.xml	malik_fanin	NONE	0.0123170000	0.004266	0	1.17181e+27	3271	21.25984251968504	125.0	137.0	2.0	60.8	55.43717164502532	60.8	597	2069
36_139.xml	malik_fanin	NONE	0.0137220000	0.011794	0	2.52373e+20	5549	20.714285714285715	139.0	152.0	2.0	60.431654676258994	55.958090597496565	60.431654676258994	248	1393
REAL-FM-3_1.xml	malik_fanin	NONE	0.0049580000	0	0	2.1208e+06	217	23.91304347826087	40.0	52.0	2.0	63.75	51.2652416360247	63.75	74	224
35_119_1.xml	malik_fanin	NONE	0.0087510000	0.007378	0	8.47282e+09	3942	0.0	96.0	99.0	1.0	100.0		100.0	156	156
35_119.xml	malik_fanin	NONE	0.0104830000	0.005248	0	8.47282e+09	3500	2.459016393442623	119.0	123.0	2.0	51.260504201680675	68.92805598120968	51.260504201680675	180	180
SPLOT-3CNF-FM-500-50-1.00-SAT-9_1.xml	malik_fanin	NONE	0.1014060000	8.0528	0	1.82947e+54	18541	8.73440285204991	498.0	610.0	2.0	54.91967871485944	63.753201757582296	54.91967871485944	3985661	205439
68_108_1.xml	malik_fanin	NONE	0.0078340000	0.003721	0	3.97981e+14	2656	20.0	98.0	107.0	2.0	60.20408163265306	56.2799274821946	60.20408163265306	270	788
SPLOT-3CNF-FM-500-50-1.00-SAT-9.xml	malik_fanin	NONE	0.1116080000	24.3045	0	1.82947e+54	19089	8.880994671403197	500.0	613.0	2.0	55.0	63.63961030678928	55.0	7642543	535500
62_175.xml	malik_fanin	NONE	0.0200890000	0.008503	0	3.19659e+18	5761	7.777777777777778	175.0	185.0	2.0	54.0	65.05382386916237	54.0	241	692
REAL-FM-4_1.xml	malik_fanin	NONE	0.0350900000	0.011505	0	4.52041e+49	13276	11.333333333333332	261.0	321.0	2.0	56.513409961685824	61.49932541354264	56.513409961685824	6315	22623
25_112.xml	malik_fanin	NONE	0.0122710000	0.857903	0	6.48294e+11	4456	53.44827586206896	112.0	144.0	2.0	77.67857142857143	31.567267017256583	77.67857142857143	2010506	1606
SPLOT-3CNF-FM-500-50-1.00-SAT-5.xml	malik_fanin	NONE	0.1310420000	3.78018	0	9.5155e+64	15504	8.274647887323944	500.0	618.0	2.0	54.7	64.06387437550121	54.7	1483830	1692416
32_141.xml	malik_fanin	NONE	0.0104630000	15507.3	0	4.76065e+15	6307	58.74125874125874	141.0	186.0	2.0	79.7872340425532	28.585167750094474	79.7872340425532	305637787	61329
REAL-FM-11_1.xml	malik_fanin	NONE	0.0031550000	0	0	6400	315	16.216216216216218	31.0	40.0	2.0	59.67741935483871	57.024740418269964	59.67741935483871	46	139
REAL-FM-4.xml	malik_fanin	NONE	0.0581870000	0.027514	0	4.52041e+49	4335	10.33434650455927	290.0	350.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	5043	73202
32_141_2.xml	malik_fanin	NONE	0.0102730000	0.369824	0	4.76065e+15	4553	46.2962962962963	106.0	136.0	2.0	73.58490566037736	37.35658466645911	73.58490566037736	473057	38109
68_108.xml	malik_fanin	NONE	0.0079970000	0.011752	0	3.97981e+14	2602	24.545454545454547	108.0	120.0	2.0	62.5	53.033008588991066	62.5	1326	909
SPLOT-3CNF-FM-500-50-1.00-SAT-3_1.xml	malik_fanin	NONE	0.0901480000	6.18941	0	1.27927e+74	36882	8.379888268156424	477.0	581.0	2.0	54.716981132075475	64.03985942821562	54.716981132075475	1141356	8360215
10_103.xml	malik_fanin	NONE	0.0104550000	0.004961	0	3.39591e+13	3415	20.18348623853211	103.0	117.0	2.0	60.679611650485434	55.60742648166053	60.679611650485434	417	293
SPLOT-3CNF-FM-500-50-1.00-SAT-10_1.xml	malik_fanin	NONE	0.0941380000	2.33211	0	3.07084e+63	37677	8.856088560885608	481.0	590.0	2.0	54.98960498960499	63.65431107147091	54.98960498960499	1791880	607088
model_20130307_609838668_1.xml	malik_fanin	NONE	0.0155270000	0.003928	0	5.25823e+31	5941	2.8735632183908044	160.0	178.0	2.0	51.5625	68.50096942744679	51.5625	211	218
49_141.xml	malik_fanin	NONE	0.0157850000	20.7973	0	2.92145e+12	12642	43.790849673202615	141.0	185.0	2.0	73.75886524822695	37.110568658017385	73.75886524822695	17136891	10171
32_141_1.xml	malik_fanin	NONE	0.0110600000	0.377027	0	4.76065e+15	4891	50.0	108.0	142.0	2.0	75.46296296296296	34.70061055822872	75.46296296296296	473201	38206
49_141_1.xml	malik_fanin	NONE	0.0147970000	0.579444	0	2.92145e+12	10330	41.42857142857143	128.0	167.0	2.0	72.65625	38.66990209613932	72.65625	1106620	10151
