file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
../thesis/xml/model_20130422_139902368.xml	mendonca	NONE	0.0033838250784313734	0.0	0.0	6144	131.0	40.0	45.0	1.0	100.0		100.0	51.0	51.0
../thesis/xml/model_20130422_139902368.xml	MINCE	NONE	0.004117647058823531	0.0	0.0	6144	111.33333333333333	40.0	45.0	1.0	100.0		100.0	50.0	50.0
../thesis/xml/linux_mm.xml	malik_fanin	NONE	0.004509803921568628	0.0	0.0	1.29049e+18	2518.0	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	110.0	120.0
../thesis/xml/linux_mm.xml	FORCE	NONE	0.0	0.0007843137254901963	0.0	1.29049e+18	1362.0	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61.0	79.0
../thesis/xml/linux_mm.xml	narodyska	NONE	0.020000000000000007	0.001098039215686275	0.0	1.29049e+18	2652.0	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	110.0	119.0
../thesis/xml/linux_mm.xml	malik_level	NONE	0.005882352941176472	0.00031372549019607844	0.0	1.29049e+18	2268.0	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	110.0	119.0
../thesis/xml/linux_mm.xml	fujii	NONE	0.001568627450980392	7.843137254901961e-05	0.0	1.29049e+18	2612.0	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	110.0	139.0
../thesis/xml/linux_mm.xml	fujita	NONE	0.002549019607843137	0.0006274509803921569	0.0	1.29049e+18	2608.0	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	110.0	140.0
../thesis/xml/linux_mm.xml	mendonca	NONE	0.011204538823529413	0.00047058823529411766	0.0	1.29049e+18	2532.843137254902	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	40.94117647058823	49.94117647058823
../thesis/xml/linux_mm.xml	MINCE	NONE	0.005098039215686276	0.0007843137254901963	0.0	1.29049e+18	1254.5098039215686	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	36.8235294117647	46.470588235294116
../thesis/xml/model_20130307_609838668.xml	malik_fanin	NONE	0.018627450980392167	0.004156862745098042	0.0	5.25823e+31	4695.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	230.0	237.0
../thesis/xml/model_20130307_609838668.xml	FORCE	NONE	0.0	0.004000000000000003	0.0	5.25823e+31	1747.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238.0	242.0
../thesis/xml/model_20130307_609838668.xml	narodyska	NONE	0.10274509803921568	0.004000000000000003	0.0	5.25823e+31	4050.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	446.0	456.0
../thesis/xml/model_20130307_609838668.xml	malik_level	NONE	0.02431372549019609	0.004156862745098042	0.0	5.25823e+31	6111.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	945.0	1078.0
../thesis/xml/model_20130307_609838668.xml	fujii	NONE	0.006078431372549022	0.0037647058823529434	0.0	5.25823e+31	9308.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	579.0	615.0
../thesis/xml/model_20130307_609838668.xml	fujita	NONE	0.014509803921568636	0.003137254901960786	0.0	5.25823e+31	2963.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	232.0	245.0
../thesis/xml/model_20130307_609838668.xml	mendonca	NONE	0.007215967450980392	0.003137254901960786	0.0	5.25823e+31	3011.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	220.0	226.0
