file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	total_posbile_symmetric	symmetric_percent	symmetric_continuos	maxnode	total
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.004	0.02	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	238	242
BankingSoftware	FORCE	CUDD_REORDER_SYMM_SIFT		0.004	0.032	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	238	242
BankingSoftware	FORCE	CUDD_REORDER_WINDOW2		0	0.02	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	238	242
BankingSoftware	FORCE	CUDD_REORDER_WINDOW3		0	0.016	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	238	242
BankingSoftware	FORCE	CUDD_REORDER_WINDOW4		0.008	0.016	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	238	242
BankingSoftware	FORCE	CUDD_REORDER_ANNEALING		0.008	0.032	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	238	242
BankingSoftware	fujita	CUDD_REORDER_SIFT	0.0200000000	0.004	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	232	245
BankingSoftware	fujita	CUDD_REORDER_SYMM_SIFT	0.0200000000	0	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	232	245
BankingSoftware	fujita	CUDD_REORDER_WINDOW2	0.0200000000	0	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	232	245
BankingSoftware	fujita	CUDD_REORDER_WINDOW3	0.0200000000	0	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	232	245
BankingSoftware	fujita	CUDD_REORDER_WINDOW4	0.0200000000	0	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	232	245
BankingSoftware	fujita	CUDD_REORDER_ANNEALING	0.0200000000	0	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	232	245
BankingSoftware	fujii	CUDD_REORDER_SIFT	0.0100000000	0.004	0.044	5.25823e+31	9308	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.642857	579	615
BankingSoftware	fujii	CUDD_REORDER_SYMM_SIFT	0.0100000000	0.004	0.052	5.25823e+31	9308	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.642857	579	615
BankingSoftware	fujii	CUDD_REORDER_WINDOW2	0.0100000000	0.004	0.06	5.25823e+31	9308	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.642857	579	615
BankingSoftware	fujii	CUDD_REORDER_WINDOW3	0.0100000000	0.004	0.04	5.25823e+31	9308	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.642857	579	615
BankingSoftware	fujii	CUDD_REORDER_WINDOW4	0.0100000000	0.004	0.112	5.25823e+31	9308	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.642857	579	615
BankingSoftware	fujii	CUDD_REORDER_ANNEALING	0.0100000000	0.004	0.044	5.25823e+31	9308	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.642857	579	615
LinuxKernel_block	MINCE	CUDD_REORDER_SIFT	0.0000000000	0	0	1.22647e+15	450	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	79
LinuxKernel_block	MINCE	CUDD_REORDER_SYMM_SIFT	0.0000000000	0.004	0	1.22647e+15	450	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	79
LinuxKernel_block	MINCE	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	1.22647e+15	450	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	79
LinuxKernel_block	MINCE	CUDD_REORDER_WINDOW3	0.0000000000	0	0	1.22647e+15	450	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	79
LinuxKernel_block	MINCE	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0	1.22647e+15	450	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	79
LinuxKernel_block	MINCE	CUDD_REORDER_ANNEALING	0.0000000000	0	0.004	1.22647e+15	450	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	79
LinuxKernel_block	mendonca	CUDD_REORDER_SIFT	0.0186762540	0	0.004	1.22647e+15	769	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.80791	46	81
LinuxKernel_block	mendonca	CUDD_REORDER_SYMM_SIFT	0.0186762540	0	0	1.22647e+15	769	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.80791	46	81
LinuxKernel_block	mendonca	CUDD_REORDER_WINDOW2	0.0186762540	0	0	1.22647e+15	769	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.80791	46	81
LinuxKernel_block	mendonca	CUDD_REORDER_WINDOW3	0.0186762540	0	0	1.22647e+15	769	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.80791	46	81
LinuxKernel_block	mendonca	CUDD_REORDER_WINDOW4	0.0186762540	0	0	1.22647e+15	769	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.80791	46	81
