file	order	reorder	algo_time	bdd_time	reorder_time	and_time	reach_one	reach_one_total	reach_one_decomposed	sum_nodes	minterms	span	ecr	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003038	0.00494	0.000244	0.000243	0.000487	0.00059	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003929	0.009557	0.000518	0.000517	0.001035	0.001521	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.004925	0.008722	0.000356	0.000355	0.000711	0.001148	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.0032	0.004578	0.000232	0.000232	0.000464	0.000535	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002419	0.005214	0.000287	0.000286	0.000573	0.000771	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005912	0.003192	0.000177	0.000176	0.000353	0.000351	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002624	0.004704	0.000195	0.000195	0.00039	0.000452	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.09346	0.194952	0.004723	0.004722	0.009445	0.008456	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.33889	5.16997	0.010163	0.010162	0.020325	0.027473	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.005722	0.01166	0.000405	0.000404	0.000809	0.00083	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.004155	0.002666	0.000165	0.000164	0.000329	0.000317	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005653	0.008183	0.000622	0.000621	0.001243	0.00157	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001213	0.004172	0.000121	0.00012	0.000241	0.000355	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.00651	0.024215	0.000499	0.000499	0.000998	0.001059	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001356	0.004616	0.000159	0.000158	0.000317	0.000478	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004601	0.009838	0.000445	0.000445	0.00089	0.010131	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004413	0.010191	0.000364	0.000363	0.000727	0.011928	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.003219	0.007153	0.000282	0.000281	0.000563	0.000623	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002383	0.005524	0.000437	0.000436	0.000873	0.000953	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001526	0.004188	0.000139	0.000138	0.000277	0.000312	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.002788	0.006256	0.000347	0.000347	0.000694	0.000989	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002278	0.004943	0.000373	0.000373	0.000746	0.00084	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.022846	0.348715	0.010449	0.010449	0.020898	0.04274	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.57894	0.547254	0.006037	0.006036	0.012073	0.059541	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000874	0.00377	0.000113	0.000112	0.000225	0.000222	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000653	0.0038	9.4e-05	9.4e-05	0.000188	0.000151	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.001023	0.003583	0.000119	0.000118	0.000237	0.000232	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005537	0.016911	0.00054	0.000539	0.001079	0.001708	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.005995	0.014133	0.000353	0.000352	0.000705	0.000552	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003127	0.00507	0.000287	0.000286	0.000573	0.000706	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003877	0.009575	0.000531	0.00053	0.001061	0.001517	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.004974	0.008775	0.000354	0.000353	0.000707	0.001189	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003127	0.004779	0.000287	0.000287	0.000574	0.000551	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002621	0.005265	0.000291	0.00029	0.000581	0.000769	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005915	0.003213	0.000174	0.000174	0.000348	0.000354	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002593	0.00462	0.000196	0.000195	0.000391	0.000451	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.10188	0.195159	0.004247	0.004247	0.008494	0.008388	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.2274	4.63773	0.010708	0.010707	0.021415	0.027305	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.00547	0.011874	0.000393	0.000392	0.000785	0.000802	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.004193	0.002647	0.000165	0.000165	0.00033	0.000316	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005414	0.008133	0.000614	0.000613	0.001227	0.001558	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001188	0.004143	0.00012	0.000119	0.000239	0.000364	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.007092	0.02445	0.000514	0.000513	0.001027	0.001093	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001297	0.004442	0.00015	0.000149	0.000299	0.000505	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004477	0.009669	0.000379	0.000379	0.000758	0.008647	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004387	0.010189	0.00034	0.000339	0.000679	0.008209	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.003154	0.007124	0.00028	0.00028	0.00056	0.000625	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002312	0.005633	0.00044	0.00044	0.00088	0.000953	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001522	0.003965	0.000136	0.000136	0.000272	0.000311	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.002728	0.006272	0.000348	0.000347	0.000695	0.00096	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.00229	0.004919	0.00037	0.000369	0.000739	0.000841	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.022916	0.347442	0.010431	0.010431	0.020862	0.042425	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.61484	0.546318	0.006385	0.006384	0.012769	0.058636	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000806	0.003945	0.000123	0.000122	0.000245	0.000228	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000685	0.003738	9.3e-05	9.2e-05	0.000185	0.000151	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.001051	0.00365	0.00012	0.000119	0.000239	0.00023	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005474	0.016722	0.00054	0.00054	0.00108	0.001624	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.005906	0.014409	0.00035	0.00035	0.0007	0.000583	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.0031	0.004915	0.000248	0.000246	0.000494	0.000591	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.004063	0.010074	0.000632	0.000632	0.001264	0.001548	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.00503	0.008581	0.000351	0.000351	0.000702	0.001143	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.00314	0.004766	0.000248	0.000248	0.000496	0.000569	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002514	0.005297	0.000285	0.000284	0.000569	0.000773	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005938	0.003188	0.000168	0.000168	0.000336	0.000338	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002556	0.00465	0.000202	0.000201	0.000403	0.000467	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.096914	0.199069	0.004318	0.004317	0.008635	0.008494	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.15468	4.52733	0.010144	0.010144	0.020288	0.027362	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.005536	0.011681	0.000403	0.000403	0.000806	0.000803	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.004037	0.002696	0.000166	0.000165	0.000331	0.000316	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005524	0.008151	0.000632	0.000632	0.001264	0.001567	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001181	0.00427	0.000123	0.000122	0.000245	0.000412	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006596	0.024227	0.000506	0.000505	0.001011	0.001048	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001363	0.004442	0.000149	0.000149	0.000298	0.000433	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.00454	0.009604	0.000375	0.000375	0.00075	0.009955	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004228	0.010192	0.000349	0.000348	0.000697	0.007776	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.003166	0.00744	0.000346	0.000345	0.000691	0.000782	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002366	0.005533	0.000437	0.000436	0.000873	0.000956	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001471	0.004002	0.000138	0.000138	0.000276	0.000311	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.002699	0.006172	0.00035	0.00035	0.0007	0.000834	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002344	0.004901	0.000367	0.000367	0.000734	0.000861	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.022436	0.358493	0.011141	0.01114	0.022281	0.045655	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.60672	0.553076	0.006139	0.006139	0.012278	0.058161	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000813	0.003868	0.000113	0.000112	0.000225	0.000223	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000668	0.003881	9.4e-05	9.4e-05	0.000188	0.000152	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.000995	0.003792	0.000125	0.000125	0.00025	0.000242	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.006678	0.016994	0.000548	0.000548	0.001096	0.001626	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.006206	0.014756	0.000383	0.000383	0.000766	0.000682	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003012	0.005085	0.000248	0.000246	0.000494	0.000586	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003909	0.009653	0.000547	0.000546	0.001093	0.001571	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.005029	0.00886	0.000379	0.000379	0.000758	0.001203	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003282	0.004524	0.000234	0.000234	0.000468	0.000531	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002525	0.005338	0.000287	0.000287	0.000574	0.000773	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005811	0.003065	0.000168	0.000168	0.000336	0.000337	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002586	0.004647	0.000196	0.000195	0.000391	0.000454	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.102873	0.196968	0.004302	0.004302	0.008604	0.008597	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.44949	5.23607	0.010763	0.010763	0.021526	0.028407	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.005659	0.011349	0.0004	0.000399	0.000799	0.000805	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.003947	0.002555	0.000167	0.000166	0.000333	0.000315	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005533	0.008182	0.000626	0.000625	0.001251	0.001563	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001215	0.004057	0.000119	0.000119	0.000238	0.000401	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006446	0.0247	0.000497	0.000496	0.000993	0.001044	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001522	0.004472	0.000151	0.00015	0.000301	0.000545	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.00449	0.009806	0.00038	0.00038	0.00076	0.00831	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004371	0.010412	0.00035	0.000349	0.000699	0.009986	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.003251	0.007156	0.000285	0.000285	0.00057	0.000622	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002343	0.005644	0.000473	0.000472	0.000945	0.001037	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001485	0.004028	0.000136	0.000136	0.000272	0.000309	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.002845	0.006274	0.000356	0.000356	0.000712	0.00083	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002359	0.00494	0.000406	0.000405	0.000811	0.000866	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.021988	0.355014	0.010571	0.010571	0.021142	0.043109	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.57346	0.539403	0.005994	0.005993	0.011987	0.057083	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000795	0.003885	0.000117	0.000116	0.000233	0.000225	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.0007	0.003811	9.4e-05	9.4e-05	0.000188	0.000152	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.000965	0.003599	0.000118	0.000117	0.000235	0.000231	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005732	0.016746	0.000543	0.000543	0.001086	0.001645	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.006161	0.014744	0.000495	0.000494	0.000989	0.000753	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.002976	0.004861	0.000248	0.000246	0.000494	0.000628	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003836	0.009755	0.000518	0.000518	0.001036	0.001517	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.004977	0.008492	0.000356	0.000356	0.000712	0.001145	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003288	0.004704	0.000235	0.000235	0.00047	0.000531	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002437	0.005209	0.0003	0.000299	0.000599	0.000772	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
