file	order	reeorder	ecr	code	dead	size_f0	size_f1	f0_time	f1_time	dead_core_f0	dead_core_f1	total
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.007134	0.001111	0.000211	8.2e-05	0.007339
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005747	0.001948	0.000146	0.000145	0.005995
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.002769	0.000293	0.000129	3.2e-05	0.003056
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002536	0.00066	0.000101	6.1e-05	0.002707
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.001897	0.001546	4.8e-05	8.1e-05	0.002256
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001742	0.000806	7.6e-05	6.9e-05	0.001802
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.007769	0.19206	4.2e-05	0.002741	0.198956
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.084283	6.07662	0.000479	0.002759	6.15736
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008531	0.001644	0.000163	7.7e-05	0.008825
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000786	0.000874	3.7e-05	7.3e-05	0.001004
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.004269	0.002793	0.000129	0.000221	0.004584
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.024338	0.000997	0.000293	3.2e-05	0.024989
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.005148	0.000316	0.000122	3.5e-05	0.005429
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002362	0.00033	0.000104	4.4e-05	0.002585
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001181	0.000172	6.9e-05	3.8e-05	0.001301
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002332	0.000264	0.000114	3.9e-05	0.002397
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.15082	0.003554	0.001044	8.1e-05	0.152471
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023308	6.88423	0.000382	0.009353	6.9676
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000644	0.000143	6.3e-05	3.2e-05	0.000752
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000522	8.4e-05	5.6e-05	2.4e-05	0.000587
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.000519	0.000126	6.7e-05	3e-05	0.000715
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.015589	0.001951	0.000219	8.1e-05	0.015827
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.015847	0.000805	0.000287	3e-05	0.01702
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.002057	0.000588	0.000118	5.6e-05	0.002247
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.007147	0.001111	0.000213	8.3e-05	0.007393
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005727	0.001945	0.000147	0.000155	0.005946
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.002593	0.000294	0.000128	3.3e-05	0.002678
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002451	0.000662	9.9e-05	6e-05	0.002684
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.001891	0.00153	4.8e-05	7.9e-05	0.006896
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001749	0.000808	7.6e-05	6.8e-05	0.001953
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.007384	0.191071	3.9e-05	0.00273	0.199407
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.082793	6.0685	0.000485	0.002774	6.14984
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008357	0.001606	0.000162	7.6e-05	0.008608
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000787	0.000874	3.7e-05	7.3e-05	0.001018
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.004304	0.002821	0.000127	0.000219	0.004561
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.024492	0.001005	0.000285	3.3e-05	0.025086
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.005041	0.000313	0.000119	3.4e-05	0.005248
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002342	0.00033	0.000103	4.2e-05	0.002577
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001171	0.000173	7.1e-05	3.8e-05	0.001291
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002418	0.00027	0.000115	4e-05	0.002638
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.150273	0.003573	0.001056	8e-05	0.152146
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023498	6.81708	0.000382	0.009295	6.89529
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000639	0.000141	6.5e-05	3.2e-05	0.000752
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000522	8.5e-05	5.4e-05	2.4e-05	0.000602
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.000529	0.000125	6.8e-05	3e-05	0.000757
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.015579	0.001892	0.000226	8.1e-05	0.016023
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.015753	0.000805	0.000296	2.9e-05	0.017015
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.002034	0.000599	0.000119	5.6e-05	0.002264
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.007138	0.001105	0.000213	8.1e-05	0.007426
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005715	0.001955	0.000147	0.000145	0.005918
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.002594	0.000294	0.000127	3.3e-05	0.002779
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002459	0.000659	0.000101	6e-05	0.00251
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.001889	0.001549	4.8e-05	7.9e-05	0.002238
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001839	0.000805	7.6e-05	6.8e-05	0.002092
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.007769	0.195218	4.2e-05	0.002737	0.203455
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.082777	6.05628	0.000484	0.00277	6.13742
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008512	0.001643	0.000162	7.7e-05	0.008804
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000762	0.000874	3.7e-05	7.3e-05	0.000901
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.004262	0.00279	0.000129	0.00022	0.004551
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.02438	0.000996	0.000287	3.1e-05	0.025055
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.005069	0.000316	0.000119	3.4e-05	0.005295
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002339	0.000332	0.000104	4.3e-05	0.002441
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001165	0.000172	7e-05	3.7e-05	0.001286
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002366	0.000266	0.000116	3.9e-05	0.002471
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.150062	0.003564	0.001055	8.1e-05	0.151665
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023463	6.84525	0.000398	0.009608	6.92573
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000642	0.000143	6.4e-05	3.2e-05	0.000736
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000522	8.4e-05	5.7e-05	2.5e-05	0.000603
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.00053	0.000125	6.6e-05	3e-05	0.000627
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.015632	0.001949	0.000217	8e-05	0.016027
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.015964	0.000804	0.000291	3e-05	0.016808
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.00204	0.000592	0.000131	5.8e-05	0.002331
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.00727	0.001135	0.000213	8.3e-05	0.007531
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005796	0.002006	0.000147	0.000148	0.005966
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.002772	0.000291	0.00013	3.4e-05	0.003042
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002608	0.000658	9.9e-05	6.2e-05	0.002538
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.00207	0.001599	4.9e-05	8.9e-05	0.002291
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001743	0.000808	7.6e-05	6.9e-05	0.001875
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.008155	0.194291	4.1e-05	0.002741	0.202628
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.08531	6.06715	0.000514	0.002751	6.1517
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008472	0.001656	0.000165	7.9e-05	0.008441
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000822	0.000898	3.7e-05	7.4e-05	0.001037
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.004339	0.002868	0.000128	0.00022	0.004675
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.024154	0.001	0.000285	3.2e-05	0.024736
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.005087	0.000315	0.00012	3.4e-05	0.005101
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002338	0.000332	0.000103	4.5e-05	0.002265
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001177	0.000171	7e-05	3.7e-05	0.001285
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002319	0.000267	0.000117	3.8e-05	0.002401
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.150482	0.003553	0.00106	8.3e-05	0.152216
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023644	6.83216	0.000379	0.009642	6.9169
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000653	0.000142	6.5e-05	3.2e-05	0.000517
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000525	8.3e-05	5.4e-05	2.5e-05	0.000541
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.000528	0.000127	6.7e-05	3.1e-05	0.000669
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.015953	0.001942	0.000221	8.1e-05	0.016321
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.015586	0.000802	0.000288	3e-05	0.016486
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.002041	0.000597	0.000118	5.7e-05	0.002213
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.007163	0.001111	0.000216	8.2e-05	0.007317
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005748	0.001954	0.000148	0.000143	0.005997
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.002507	0.000291	0.000126	3.2e-05	0.002656
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002558	0.000674	0.000103	6e-05	0.002695
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.001896	0.001548	4.8e-05	8.1e-05	0.002107
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001694	0.000806	7.7e-05	6.5e-05	0.001831
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.007324	0.193197	4.1e-05	0.002736	0.200912
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.084492	6.06039	0.000481	0.0028	6.14391
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008311	0.001617	0.000161	7.7e-05	0.008723
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000758	0.000875	3.7e-05	7.4e-05	0.001206
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.004123	0.002836	0.000128	0.000217	0.004367
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.024399	0.000997	0.000284	3.2e-05	0.025058
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.005014	0.000318	0.000118	3.4e-05	0.005139
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002345	0.000331	0.000103	4.3e-05	0.002622
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001224	0.000173	7e-05	4.1e-05	0.001299
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002278	0.000263	0.000115	4e-05	0.002458
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.15052	0.00357	0.001053	8e-05	0.152213
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023499	6.85427	0.000384	0.009669	6.93377
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000641	0.000141	6.5e-05	3.3e-05	0.00075
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000517	8.5e-05	5.6e-05	2.5e-05	0.000587
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.000542	0.000126	6.5e-05	3.1e-05	0.000577
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.01576	0.00195	0.000223	8.1e-05	0.016259
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.015861	0.000809	0.000289	3e-05	0.017045
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.002195	0.000586	0.000119	5.6e-05	0.002067
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.007146	0.001113	0.000214	8.2e-05	0.007546
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005732	0.001962	0.000145	0.000146	0.006027
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.00263	0.000291	0.000129	3.1e-05	0.002933
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.0025	0.000658	9.9e-05	6.2e-05	0.002648
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.001966	0.001533	4.8e-05	7.9e-05	0.002262
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001738	0.000805	7.6e-05	6.7e-05	0.001871
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.007698	0.196238	4e-05	0.002718	0.203257
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.084138	6.04394	0.000482	0.002763	6.12709
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008551	0.001607	0.000161	7.7e-05	0.008675
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000765	0.000873	3.7e-05	7.3e-05	0.001022
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.00427	0.002785	0.000128	0.000217	0.004277
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.024383	0.000996	0.000288	3.3e-05	0.024878
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.004951	0.000314	0.000119	3.5e-05	0.005074
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002345	0.00033	0.000102	4.4e-05	0.00228
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001196	0.000173	7e-05	4e-05	0.001296
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002355	0.000264	0.000116	4e-05	0.002551
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.150075	0.003558	0.001047	8.1e-05	0.151847
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023405	6.8557	0.000378	0.009364	6.93798
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000638	0.000143	6.5e-05	3.1e-05	0.000774
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000525	8.3e-05	5.5e-05	2.6e-05	0.000563
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.00053	0.000127	6.8e-05	3.1e-05	0.000511
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.015691	0.001944	0.000219	8e-05	0.016126
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.01597	0.000806	0.000292	2.9e-05	0.016831
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.001995	0.000584	0.000118	5.4e-05	0.002163
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.007153	0.001106	0.000214	8.2e-05	0.007387
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005748	0.001948	0.000146	0.000156	0.005763
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.0026	0.000293	0.000127	3.3e-05	0.002823
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002543	0.000685	0.0001	6.1e-05	0.002655
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.001889	0.001542	4.8e-05	8e-05	0.002226
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001732	0.000802	7.5e-05	6.6e-05	0.001866
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.007781	0.200158	4.2e-05	0.002746	0.209937
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.083848	6.02958	0.000482	0.002759	6.11822
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008628	0.001606	0.000159	7.6e-05	0.009077
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000764	0.000874	3.7e-05	7.3e-05	0.000795
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.004251	0.002811	0.00013	0.000219	0.004764
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.024268	0.000998	0.00029	3.4e-05	0.024626
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.005168	0.000314	0.000121	3.4e-05	0.00538
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002339	0.000329	0.000103	4.5e-05	0.002598
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001192	0.000172	7e-05	3.8e-05	0.001293
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002366	0.000267	0.000116	4e-05	0.002443
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.150815	0.00356	0.001048	8.5e-05	0.152079
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023448	6.81114	0.000382	0.009335	6.8901
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000646	0.000143	6.3e-05	3.2e-05	0.00067
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000521	8.4e-05	5.4e-05	2.4e-05	0.001088
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.000529	0.000125	6.7e-05	3.1e-05	0.000638
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.015921	0.001941	0.000227	8.5e-05	0.016531
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.015997	0.000814	0.000296	3e-05	0.016772
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.002011	0.000586	0.000122	5.4e-05	0.002202
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.00713	0.001112	0.000212	8.2e-05	0.007436
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005885	0.001966	0.000146	0.000145	0.006154
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.002805	0.000293	0.000125	3.3e-05	0.003024
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002459	0.000657	0.000101	6.2e-05	0.00253
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	17	42	0.001956	0.001544	4.8e-05	7.9e-05	0.002303
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	46	29	0.001737	0.000809	7.5e-05	6.7e-05	0.001942
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	8	2280	0.007456	0.195754	4e-05	0.002729	0.203455
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	421	2117	0.083595	6.04505	0.000484	0.002757	6.12871
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	125	40	0.008358	0.00158	0.000159	7.7e-05	0.008554
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	10	37	0.000774	0.000878	3.8e-05	7.4e-05	0.00098
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	93	154	0.004294	0.002846	0.00013	0.000218	0.004579
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	214	7	0.024431	0.001	0.00028	3.2e-05	0.025799
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	83	9	0.005111	0.000317	0.000118	3.3e-05	0.00523
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	56	14	0.002347	0.000331	0.000105	4.3e-05	0.002591
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	39	12	0.001167	0.000171	7.1e-05	3.8e-05	0.001271
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	70	12	0.002363	0.000264	0.000115	3.9e-05	0.002517
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	817	40	0.150562	0.003552	0.001056	7.9e-05	0.152197
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	261	7543	0.023495	6.78335	0.000377	0.00933	6.86104
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	28	7	0.000643	0.000142	6.6e-05	3.1e-05	0.000735
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	25	2	0.000519	8.4e-05	5.5e-05	2.4e-05	0.000497
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	27	7	0.000527	0.000125	6.4e-05	3.2e-05	0.000618
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	174	43	0.015717	0.001947	0.000218	8.2e-05	0.016192
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	5	0.015675	0.000807	0.000298	2.9e-05	0.016563
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	57	24	0.002063	0.0006	0.000121	5.4e-05	0.002355
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	163	44	0.007299	0.001116	0.000211	8.3e-05	0.007605
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	102	95	0.005755	0.001963	0.000146	0.000148	0.005781
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	63	8	0.002575	0.000294	0.000125	3.2e-05	0.002796
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	62	27	0.002527	0.000683	0.000101	6.4e-05	0.002551
